region_id,scene_id,district,state,proposed_label,tags,model_evidence,native_input_sha256,model_run_id,priority,visible_area_m2,source_dates,source_date_seam,boundary_overlap_fraction,sampling_group,spatial_holdout_group,review_url,human_label,geometry_decision,reviewer,reviewed_at,review_status,feedback
C27.f04,C27,Fatehabad,Haryana,uncertain field,dark; striped; green-brown,"Dark parallel bands could be vegetation, soil, or residue; burning is not established.",d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,uncertain-class-review,868,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f04,,,,,pending,
C27.f05,C27,Fatehabad,Haryana,unburned-looking field,olive; tan; mottled; image-edge,The clipped upper parcel has muted cover and scattered darker texture.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,1899,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f05,,,,,pending,
C27.f06,C27,Fatehabad,Haryana,unburned-looking field,olive; uniform; faint-rows,Broad muted cover shows no distinct ash-like or char-like patch.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,7418,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f06,,,,,pending,
C27.f07,C27,Fatehabad,Haryana,unburned-looking field,dark-green; parallel-rows; image-edge,Repeated cultivation rows remain visible through green cover.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,1409,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f07,,,,,pending,
C27.f08,C27,Fatehabad,Haryana,uncertain field,mottled; tan; gray-green; patchy,"Irregular pale and darker patches could be exposed soil, residue, or uneven cover; char is not distinguishable.",d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,uncertain-class-review,4159,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f08,,,,,pending,
C27.f09,C27,Fatehabad,Haryana,unburned-looking field,dark-green; linear-rows; image-edge,Dark cover has coherent green coloration and long parallel rows.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,3723,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f09,,,,,pending,
C27.f10,C27,Fatehabad,Haryana,unburned-looking field,tan; olive; faint-texture; image-edge,Only a shallow fragment of the upper field is visible.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,2568,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f10,,,,,pending,
C27.f11,C27,Fatehabad,Haryana,unburned-looking field,tan; parallel-rows; pale,Fine cultivation lines extend across a predominantly tan parcel.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,7615,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f11,,,,,pending,
C27.f12,C27,Fatehabad,Haryana,unburned-looking field,tan; linear-rows; scattered-dark-spots,"Small dark spots are isolated within pale cultivated ground, not a coherent burn-like region.",d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,7398,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f12,,,,,pending,
C27.f13,C27,Fatehabad,Haryana,unburned-looking field,tan; pale; linear-texture; image-edge,A narrow field fragment is clipped by the right edge.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,1948,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f13,,,,,pending,
C27.f14,C27,Fatehabad,Haryana,unburned-looking field,olive; parallel-bands; image-edge,Alternating cultivation bands dominate the visible surface.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,2262,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f14,,,,,pending,
C27.f15,C27,Fatehabad,Haryana,unburned-looking field,olive-green; uniform; smooth,Relatively continuous muted green cover lacks a distinct burn-like patch.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,3769,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f15,,,,,pending,
C27.f16,C27,Fatehabad,Haryana,unburned-looking field,olive; tan; smooth,The visible surface is muted and largely uniform.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,3730,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f16,,,,,pending,
C27.f17,C27,Fatehabad,Haryana,unburned-looking field,olive; uniform; faint-rows,Subtle texture provides no coherent evidence of char or ash.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,3425,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f17,,,,,pending,
C27.f18,C27,Fatehabad,Haryana,unburned-looking field,tan; striped; patchy,Pale stubble-like texture alternates with muted green cultivation bands.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,3149,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f18,,,,,pending,
C27.f19,C27,Fatehabad,Haryana,unburned-looking field,pale-tan; linear-rows; uneven-cover,"Pale cover predominates, with darker texture near the right margin.",d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,2843,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f19,,,,,pending,
C27.f20,C27,Fatehabad,Haryana,unburned-looking field,green; olive; subtle-bands,Muted green cover and faint rows are visible.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,3048,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f20,,,,,pending,
C27.f21,C27,Fatehabad,Haryana,unburned-looking field,olive; smooth; curved-margin,A small parcel follows the curved access boundary at its lower edge.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,1381,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f21,,,,,pending,
C27.f22,C27,Fatehabad,Haryana,unburned-looking field,olive-tan; uniform; faint-rows,The parcel has mostly even muted cover.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,3157,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f22,,,,,pending,
C27.f23,C27,Fatehabad,Haryana,unburned-looking field,olive; diagonal-track; smooth,A pale diagonal track crosses otherwise fairly uniform cover.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,3549,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f23,,,,,pending,
C27.f24,C27,Fatehabad,Haryana,unburned-looking field,gray-green; uniform; faint-lines,Smooth gray-green cover shows no distinct char-like structure.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,3156,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f24,,,,,pending,
C27.f25,C27,Fatehabad,Haryana,unburned-looking field,pale-tan; horizontal-bands; green-margin,Pale bands are bounded by darker vegetation along the margins.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,1302,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f25,,,,,pending,
C27.f26,C27,Fatehabad,Haryana,uncertain field,mottled; tan; gray-green; tree-shadows,"Uneven pale and dark cover is ambiguous among soil, residue, vegetation, and shadow.",d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,uncertain-class-review,3496,2021-01-31;2022-05-09,True,0.0006952491309385864,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f26,,,,,pending,
C27.f27,C27,Fatehabad,Haryana,unburned-looking field,pale-tan; smooth; image-edge,"The right-edge fragment is pale, with vegetation obscuring its lower margin.",d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,1223,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f27,,,,,pending,
C27.f28,C27,Fatehabad,Haryana,uncertain field,dark; curved-bands; pale-stripes; image-edge,Strong alternating dark and pale rows could reflect soil or residue; darkness alone does not establish burning.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,uncertain-class-review,2244,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f28,,,,,pending,
C27.f29,C27,Fatehabad,Haryana,unburned-looking field,pale-tan; smooth; faint-rows,A predominantly pale parcel retains subtle cultivation texture.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,3353,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f29,,,,,pending,
C27.f30,C27,Fatehabad,Haryana,unburned-looking field,tan; vertical-rows; image-edge,Tan cover and fine vertical rows continue to the left edge.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,2072,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f30,,,,,pending,
C27.f31,C27,Fatehabad,Haryana,unburned-looking field,tan; uniform; parallel-rows,The broad parcel is consistently tan with fine repeated rows.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,6940,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f31,,,,,pending,
C27.f32,C27,Fatehabad,Haryana,unburned-looking field,tan; fine-rows; pale,Similar pale cultivation texture extends across the parcel.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,3223,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f32,,,,,pending,
C27.f33,C27,Fatehabad,Haryana,uncertain field,gray-green; dark-bands; parallel-rows; uneven-cover,"Numerous dark cultivation bands lack a distinct coherent char/ash pattern; soil, moisture, or residue remain plausible.",d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,uncertain-class-review,7901,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f33,,,,,pending,
C27.f34,C27,Fatehabad,Haryana,unburned-looking field,olive; linear-texture; tree-shadows,Muted cover is bordered by trees and the diagonal corridor.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,5177,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f34,,,,,pending,
C27.f35,C27,Fatehabad,Haryana,unburned-looking field,pale-tan; parallel-rows; irregular-margin,Pale cultivated cover reaches a tree-obscured diagonal lower boundary.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,3150,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f35,,,,,pending,
C27.f36,C27,Fatehabad,Haryana,unburned-looking field,green; parallel-rows; image-edge,Green row texture fills the visible edge fragment.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,2018,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f36,,,,,pending,
C27.f37,C27,Fatehabad,Haryana,unburned-looking field,green; patchy; diagonal-tracks,Pale crossing tracks and uneven green cover are visible without a clear burn-like patch.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,6941,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f37,,,,,pending,
C27.f38,C27,Fatehabad,Haryana,unburned-looking field,olive-green; faint-rows; patchy,Uneven green cover remains distinguishable across the parcel.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,3007,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f38,,,,,pending,
C27.f39,C27,Fatehabad,Haryana,unburned-looking field,green; linear-rows; image-edge; tree-margin,The lower field margin is obscured by corridor vegetation.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,2113,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f39,,,,,pending,
C27.f40,C27,Fatehabad,Haryana,unburned-looking field,green; parallel-lines; diagonal-margin,A green parcel narrows against the tree-lined corridor.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,2437,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f40,,,,,pending,
C27.f41,C27,Fatehabad,Haryana,unburned-looking field,green; olive; wedge-shaped; tree-margin,Only the wedge above the diagonal vegetation boundary is clearly visible.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,999,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f41,,,,,pending,
C27.n01,C27,Fatehabad,Haryana,non-field confounder,candidate-overlap; diagonal-road; tree-canopy; shadow; pale-surface,"The nominated patch substantially overlaps this road-and-verge corridor, where dark canopy/shadow contrasts with pale exposed surfaces rather than forming a whole field.",d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,23503,2021-01-31;2022-05-09,True,0.00010341974627688913,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.n01,,,,,pending,
C27.f42,C27,Fatehabad,Haryana,unburned-looking field,green; horizontal-bands; image-edge,Green cultivated bands continue beneath the diagonal corridor.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,2398,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f42,,,,,pending,
C27.f43,C27,Fatehabad,Haryana,unburned-looking field,green; dense-texture; diagonal-margin,Fine green texture fills the parcel below its tree-obscured upper margin.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,3676,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f43,,,,,pending,
C27.f44,C27,Fatehabad,Haryana,unburned-looking field,green; granular; parallel-rows; image-edge,Dense row-like texture continues beyond the bottom edge.,d20aef7a63cd208fd7a7a9497db728ca2382367c3155047890194e2327758ebd,a2b8540d-eaeb-4bab-b658-1486df292b6f,routine-review,2601,2021-01-31;2022-05-09,True,0,remaining-student-candidate,spatial-C13,https://nipunbatra.github.io/fieldwork-scene/crop-burn-review/#C27.f44,,,,,pending,
